Best Epoch: 32, Val MSE: 5.0734993943080504e+16, Val RMSE: 225244298.3586499

SCENARIO,y,y_pred,Difference,Deviation
5297,1433187874.97,1431703552.0,1484322.9700000286,0.10356792685195575
5298,1783811927.12,1845451392.0,-61639464.880000114,-3.4554912400164444
5317,1886350416.34,1927254272.0,-40903855.660000086,-2.1684123641971027
5362,1850123195.8,1952542720.0,-102419524.20000005,-5.535821854052993
5404,1912054804.48,2062775424.0,-150720619.51999998,-7.8826516461169
5421,1356299487.99,1582402816.0,-226103328.01,-16.670604834119576
5445,1260777904.03,1670531200.0,-409753295.97,-32.50003784649529
5446,1565292651.94,1570899712.0,-5607060.059999943,-0.3582116132117938
5448,2109172472.31,2026859392.0,82313080.30999994,3.9026244363908904
5462,1570245599.61,1664691968.0,-94446368.3900001,-6.014751349308519
5526,1504188208.58,1615488512.0,-111300303.42000008,-7.399360185456513
5535,984126988.67,1003790976.0,-19663987.330000043,-1.9981148323729006
5540,1839043901.78,1820887808.0,18156093.77999997,0.9872572243885419
5549,2500592386.8,2491535104.0,9057282.80000019,0.36220548570056094
5551,1967354745.79,1977296640.0,-9941894.210000038,-0.5053432397626808
5555,1945287209.26,1990804224.0,-45517014.74000001,-2.339860896803767
5560,114252669.22,368697600.0,-254444930.78,-222.703707945809
5570,1741133105.72,1788598144.0,-47465038.27999997,-2.7261004988112063
5578,1660761029.83,1291027328.0,369733701.8299999,22.26290809989965
5582,1997800064.65,1990379392.0,7420672.650000095,0.37144220692074825
5605,2015287467.55,1990385280.0,24902187.549999952,1.2356642886423408
5621,2149297080.07,2045227008.0,104070072.07000017,4.842051526288341
5651,2145512497.87,2161746432.0,-16233934.130000114,-0.756645983004838
5658,1909847254.03,2029303040.0,-119455785.97000003,-6.254729833390311
5664,1864935190.61,1852357632.0,12577558.609999895,0.6744233619124272
5689,804560558.27,1261236992.0,-456676433.73,-56.76097703719965
5728,1941400830.42,1985777664.0,-44376833.57999992,-2.2858151127090793
5744,2091384292.76,2353859840.0,-262475547.24,-12.55032602801138
5784,1977418589.91,1917244160.0,60174429.910000086,3.043080014370597
5835,248468724.34,1442454272.0,-1193985547.66,-480.53756094717676
5868,1773593245.2,1751997696.0,21595549.200000048,1.2176156657365267
5919,2199389220.98,2164127488.0,35261732.98000002,1.6032511500755722
5920,1922853388.09,2002601344.0,-79747955.91000009,-4.147375790788447
5993,1945602352.36,1982227840.0,-36625487.640000105,-1.882475501511071
6013,2003720749.21,2017191936.0,-13471186.789999962,-0.6723085936656193
6035,2023335430.62,1673607296.0,349728134.6199999,17.284733382681612
6052,2366353467.19,2259093504.0,107259963.19000006,4.532710969733919
6067,1390193095.84,1762855168.0,-372662072.1600001,-26.806497117209858
6068,1678712220.29,1907102208.0,-228389987.71000004,-13.605070895983907
6077,1641090217.5,1721941504.0,-80851286.5,-4.926681399829866
6135,1371808296.75,1303629312.0,68178984.75,4.970008193675842
6138,2229246341.89,2198977280.0,30269061.889999866,1.3578159273477666
6191,2592093777.06,2604895232.0,-12801454.940000057,-0.4938654246730109
6199,2061053809.91,2167453952.0,-106400142.08999991,-5.162414565714133
6210,1977357409.52,2055769216.0,-78411806.48000002,-3.9654847475972663
6213,2097878904.11,2138348672.0,-40469767.890000105,-1.9290802634372703
6255,2289055364.65,2278141184.0,10914180.650000095,0.47679845662749576
6281,2373608309.53,2274801408.0,98806901.53000021,4.162729846086738
6288,-1635493552.53,-1367700864.0,-267792688.52999997,16.373814993996305
6305,1839170325.14,1887837696.0,-48667370.859999895,-2.6461589878194274
6334,1999669825.0,1879528064.0,120141761.0,6.008079908891959
6341,1027262852.21,1170657536.0,-143394683.78999996,-13.958908713724835
6383,898709674.04,1227739648.0,-329029973.96000004,-36.611375560352045
6419,1360715467.11,1070429312.0,290286155.1099999,21.333347207887158
6424,2161719473.14,2152637696.0,9081777.139999866,0.420118209270149
6427,508389230.41,995431424.0,-487042193.59,-95.8010446439268
6457,1284250536.28,1378471936.0,-94221399.72000003,-7.336683696697116
6463,1833764510.61,1777799040.0,55965470.609999895,3.051944253811687
6484,1984328308.92,2045154688.0,-60826379.07999992,-3.065338472800682
6491,2028359223.7,1971923072.0,56436151.70000005,2.782354872873697
6530,1750086428.25,1992662656.0,-242576227.75,-13.860814176621222
6531,1982005885.02,2012430976.0,-30425090.98000002,-1.5350656226579775
6548,1976990128.23,1920895616.0,56094512.23000002,2.8373693641162214
6610,1811163202.48,1879758336.0,-68595133.51999998,-3.7873524277698243
6641,1667164465.96,1655563776.0,11600689.960000038,0.6958335663254456
6651,1655500722.29,1735059712.0,-79558989.71000004,-4.805735729305433
6660,1853878397.85,1848339712.0,5538685.849999905,0.2987620901361864
6672,1921106046.91,1824241024.0,96865022.91000009,5.0421486656503145
6674,1811797137.97,1748065024.0,63732113.97000003,3.517618646942322
6692,2253494173.28,2061831040.0,191663133.2800002,8.5051532660957
6733,1168404200.74,1319952512.0,-151548311.26,-12.970538035041129
6763,2031145678.34,2017202688.0,13942990.339999914,0.6864593952411695
6770,1536170277.25,1616856064.0,-80685786.75,-5.252398639976355
6784,1385287829.21,1538260224.0,-152972394.78999996,-11.04264338171778
6910,1953734936.06,1899419520.0,54315416.05999994,2.780081118349408
6912,1922387182.13,1985518080.0,-63130897.869999886,-3.283984540515455
6917,1450733081.38,1350047616.0,100685465.38000011,6.940316359521059
6923,1605776425.45,1425945344.0,179831081.45000005,11.199011182369581
6929,2095780918.56,1939846656.0,155934262.55999994,7.440389459559617
6994,1914958065.33,1958081280.0,-43123214.67000008,-2.25191430824198
7003,1805851794.01,1757999744.0,47852050.00999999,2.6498326257295846
7016,1741235516.8,1657005440.0,84230076.79999995,4.837374151131257
7049,2365287217.81,2371124736.0,-5837518.190000057,-0.246799549164476
7086,2143045471.0,2217213696.0,-74168225.0,-3.4608796688476797
7096,876533078.57,1276008064.0,-399474985.42999995,-45.574433549240865
7116,1898922693.02,1852324352.0,46598341.01999998,2.453935654741749
7121,1958710401.9,1851850368.0,106860033.9000001,5.455632123888405
7123,2108799520.54,2076401792.0,32397728.53999996,1.5363114522950898
7141,2083465358.87,2012815616.0,70649742.86999989,3.3909727641604697
7163,2255351855.07,2362511104.0,-107159248.92999983,-4.751331757353395
7183,1871977387.1,1896822656.0,-24845268.900000095,-1.327220567471143
7208,2317497901.18,2328253952.0,-10756050.820000172,-0.46412343305784726
7242,1914493289.03,1731429376.0,183063913.02999997,9.562003381205447
7250,2131464933.3,2119688192.0,11776741.299999952,0.5525186511873239
7256,2044723656.77,2087142144.0,-42418487.23000002,-2.074533988470964
7277,2110183545.02,2061093248.0,49090297.01999998,2.3263519960551444
